year;sex;age;pop;immig;emig;born;dead
2091;2;98;11423.1720607381;0.147902919302767;14.2097116092322;0;3802.66092652245
2091;2;99;8296.37157076438;0.201065779020748;10.5303853002433;0;3252.89735773739
2091;2;100;14177.0608331151;0.290945296223111;20.4641949581627;0;7811.13085886439
2092;1;0;72667.305670021;569.281045631345;95.6018192747684;0;62.6962748168446
2092;1;1;73004.7129324793;902.220040480003;410.807502379124;0;11.7038071226398
2092;1;2;73300.2616911262;861.10948943045;432.481075874534;0;4.26454882558482
2092;1;3;73600.6890564623;871.972262229818;452.086269490027;0;2.65060160916641
2092;1;4;73849.4815287212;824.120785070545;465.874520713616;0;2.46126956995999
2092;1;5;74052.2315679419;783.41177819593;478.611889895527;0;2.18457532757995
2092;1;6;74219.7367389151;749.413342670588;483.961603179833;0;1.97246170420048
2092;1;7;74368.5909051967;718.866446595335;472.600902861812;0;1.7073971958413
2092;1;8;74532.5101554466;690.986752334995;426.105677276693;0;1.64662844767505
2092;1;9;74708.7556389889;671.800967771316;386.991319589036;0;1.59897444688714
2092;1;10;74891.2940111926;654.280366805692;351.544173328945;0;1.60566574143286
2092;1;11;75076.4926330466;640.331014603903;319.463802581128;0;1.79150635806794
2092;1;12;75257.3256948372;624.260923554791;289.079521518222;0;2.00544774808007
2092;1;13;75430.2278532157;612.354315075217;263.543598033179;0;2.64141469684668
2092;1;14;75599.1856056149;614.16075332006;245.776836683467;0;3.33791375668663
2092;1;15;75753.9985397075;612.141366403595;233.734147909127;2.34385795868611;4.43805645389805
2092;1;16;75937.3973733315;634.051953390462;203.327447771307;2.76531015144448;6.003267530713
2092;1;17;76110.3973504004;615.332811350581;172.310406896147;4.67770801054255;8.58739627968732
2092;1;18;76282.1766510098;633.057929164959;171.50114626112;17.926459064813;11.3488172230224
2092;1;19;76411.0970575821;730.953834838741;296.644913321838;43.4979690547635;14.81043600827
2092;1;20;76558.4227444939;873.499963632028;409.658310093814;85.0417724528841;17.9283676693592
2092;1;21;76761.6031323562;1025.96365342884;500.520971512533;184.595593183399;20.8049280267172
2092;1;22;77116.5125594513;1256.71878672615;578.486606080251;380.764500844913;23.5500130543201
2092;1;23;77593.0427413651;1497.29163342305;668.393733684424;653.164153881106;25.4950735623831
2092;1;24;78155.2068406332;1684.45242529854;775.074682319579;997.625304918821;26.901199580348
2092;1;25;78727.9718035313;1786.65172030731;874.626969369285;1382.81319510912;27.980868540449
2092;1;26;79273.0483141341;1828.05337889087;952.598788431615;1913.59647472563;29.1292686856153
2092;1;27;79801.3034122441;1855.32122169014;1007.82594814172;2600.59926439006;29.7400011241914
2092;1;28;80295.5296196417;1838.25769356852;1035.29989883686;3271.11928070946;30.3430576556574
2092;1;29;80760.7908033242;1809.03031555372;1047.20011877262;4039.05834042062;30.203671770766
2092;1;30;81194.2583290546;1764.91421662035;1049.1034356186;4794.73741691817;30.2043103950776
2092;1;31;81602.6695374043;1708.90718423785;1034.84579292054;5469.66401247589;30.5495654387296
2092;1;32;81966.7365016792;1625.24567721905;1015.51228057587;5904.1086155614;30.2681593375248
2092;1;33;82306.8659378904;1538.76492796126;981.233315310483;6140.60057630825;29.9413583411052
2092;1;34;82598.545619541;1438.66507409662;954.164585345353;6090.01754641519;31.0875180627269
2092;1;35;82869.0496197478;1356.9984080209;923.797865500973;5710.34697188764;31.2334987495649
2092;1;36;83099.5650728559;1258.74028577338;893.745659384816;5100.54824124875;29.9011277246219
2092;1;37;83301.3515200354;1176.21149879071;861.830883295828;4380.9388446093;29.2689712343196
2092;1;38;83462.1649012219;1082.38039063636;826.013233284806;3665.54489684942;29.1920962209205
2092;1;39;83601.1761844294;1013.99832789517;791.345354411546;2914.53697980608;28.5487687715893
2092;1;40;83709.5021125022;940.878083193533;755.824942400299;2243.1976888985;28.7525203124603
2092;1;41;83787.8338131926;880.360799040605;723.213003821806;1577.04194498339;29.1717304024786
2092;1;42;83815.7725214641;810.517936056774;690.676128515016;1071.99145154437;28.6571980637673
2092;1;43;83812.9350220414;748.544125241941;653.351390624594;701.381500697216;29.7341902015921
2092;1;44;83761.4565740298;695.537221348237;618.165662358091;385.577895038737;31.4857389626146
2092;1;45;83664.4782025298;651.517005955107;586.453568047414;226.344649646118;31.2447683672545
2092;1;46;83497.4094502973;597.371736211105;564.566993247706;129.526119015448;32.4422855639654
2092;1;47;83267.3270028451;553.703263811162;541.736125556753;74.2488776558253;34.3975382593089
2092;1;48;82957.192491156;501.746832800746;518.797899474188;44.9056045324171;38.346714940956
2092;1;49;82592.1811218276;467.983578466267;488.438352344253;51.4736995131484;42.8210810240315
2092;1;50;82154.2239535969;422.603355874017;460.59148979591;0;46.7561433259914
2092;1;51;81656.4614115255;390.994229041086;440.364228389732;0;51.4571483338288
2092;1;52;81102.1117894423;359.202266902115;423.216447650609;0;53.1643362787685
2092;1;53;80462.833425062;330.870250601468;408.408373980763;0;60.869392616909
2092;1;54;79796.8228364021;306.875464721012;394.834677279611;0;67.0016047166624
2092;1;55;79132.9334625834;290.291133081161;381.983821095738;0;70.0969603611787
2092;1;56;78480.8272734503;265.617310771107;367.842091833797;0;77.7771635134388
2092;1;57;77875.0842418863;239.553631592833;345.738392009161;0;83.9012543200385
2092;1;58;77312.9287242877;226.229301254914;329.266977578375;0;89.4632135366948
2092;1;59;76846.7379313025;207.705141097913;312.387771299996;0;100.086434774276
2092;1;60;76494.3972748087;193.8898092593;303.648169160416;0;107.306927198736
2092;1;61;76219.7339859261;181.596854990685;300.226104935321;0;118.696748155228
2092;1;62;76065.4324786345;171.238681980059;291.544598201634;0;129.191981708702
2092;1;63;75298.3129332585;165.052075669671;286.033124640582;0;141.602675920045
2092;1;64;74525.61282771;153.900868673059;305.660823537541;0;155.962129235349
2092;1;65;73765.6434159217;149.276154076247;310.527223641406;0;174.655097342887
2092;1;66;72974.5208556749;129.09064489587;302.041437811725;0;190.883062717004
2092;1;67;72127.7735450866;112.88499765945;261.821680986108;0;208.942314526497
2092;1;68;72250.4351130413;99.1690137249006;238.743208448183;0;224.496388489623
2092;1;69;72213.819287359;84.5489882317908;225.697776950764;0;248.653533258981
2092;1;70;72267.4682079652;70.7168053684585;149.122330670423;0;276.709826330783
2092;1;71;72143.0353641441;61.8156069278421;147.851909675407;0;299.83359590428
2092;1;72;71517.4180933712;54.8903443100921;146.752008221679;0;329.702765926976
2092;1;73;71603.3863049339;47.00740371181;145.685934333319;0;360.138720512143
2092;1;74;71432.3480297947;42.7876106689058;144.506966248302;0;408.594730605372
2092;1;75;70721.7115769124;37.1114997601633;143.033842570123;0;450.958543757566
2092;1;76;71416.6614168028;33.4140505019465;142.030683953882;0;512.404527391971
2092;1;77;69704.3242049901;29.90412884362;140.961724554028;0;574.790490620059
2092;1;78;68622.9218003264;26.0925178997182;140.20638771935;0;651.369305732989
2092;1;79;67037.2237967095;23.8001907268888;138.041737876869;0;726.184507265209
2092;1;80;65947.3255181346;19.7738258984813;80.803568929587;0;841.455829128215
2092;1;81;64113.8584878866;15.69407739584;79.2132312511003;0;967.447270753714
2092;1;82;64331.5307250933;15.2560070932264;77.6547745956284;0;1146.16468169602
2092;1;83;61376.6681873437;14.0128370416407;75.3462338618415;0;1310.53727300375
2092;1;84;58958.3065314917;12.3540473041724;73.2692401840803;0;1519.20670124256
2092;1;85;56100.5537631974;10.8913654440268;70.5259884760635;0;1760.08904974206
2092;1;86;53313.1832610292;8.64064708499157;67.389253540638;0;2035.83699651942
2092;1;87;49198.8089434513;7.00785746244563;63.8657877701233;0;2290.76226220562
2092;1;88;46195.2120285974;6.06038892677008;60.075726523985;0;2636.58596057017
2092;1;89;42315.2789301816;4.14984978574053;55.7599679619869;0;2934.03557404067
2092;1;90;37858.503611612;3.99815547790578;58.4675156030989;0;3256.52015909494
2092;1;91;33208.0039970038;2.93750605728923;53.4852546207328;0;3472.97348000142
2092;1;92;29379.8368328949;2.19084047824052;49.4257276070226;0;3779.1082024147
2092;1;93;25559.1984056447;1.4670961566658;47.293809823642;0;4051.27058013133
2092;1;94;20636.4764496373;0.633282787884146;36.5434067942756;0;3974.32461949595
2092;1;95;16236.7809462167;0.41578141346404;28.2413735169028;0;3730.62556110664
2092;1;96;12738.2351942451;0.3700636417511;22.1101427828161;0;3664.34343225877
2092;1;97;9813.54688733639;0.20618609488512;16.7429310228373;0;3409.46071596673
2092;1;98;7146.69158467374;0.220400415482638;12.0346982361205;0;2935.90805003237
2092;1;99;4802.92659368988;0.107908028538032;8.16549528270839;0;2402.60414149966
2092;1;100;6844.38287636399;0.29231576520547;12.5877010865039;0;4688.11826205894
2092;2;0;68685.2141261049;539.63092024847;90.3936804388202;0;56.8595441853021
2092;2;1;68996.5883653204;845.559662875329;388.522692056139;0;11.1828096279525
2092;2;2;69258.4035404396;796.117368224358;408.749643601674;0;3.81517367039689
2092;2;3;69526.1984633885;807.520039936784;426.64441975516;0;2.69229519590486
2092;2;4;69744.1627816126;760.594469999442;439.117042716142;0;2.39572639024894
2092;2;5;69928.5356266641;731.799376786831;450.919579337455;0;2.12530173375986
2092;2;6;70083.6033432563;703.860689531022;456.172553126708;0;1.91821702060871
2092;2;7;70221.1127869945;675.241983451238;445.632327408168;0;1.6599068519595
2092;2;8;70368.4840992233;644.478119314492;401.651025144911;0;1.60028815466333
2092;2;9;70536.1461758447;635.070637674755;364.763013403091;0;1.55349840296912
2092;2;10;70699.9941319578;608.770848892879;331.263599966555;0;1.55966440510215
2092;2;11;70868.721823727;597.860344781607;300.826465413027;0;1.7397509173149
2092;2;12;71023.0729639519;572.241335957699;271.921741729938;0;1.92411832291558
2092;2;13;71159.0301544599;549.631187601274;247.469695019085;0;2.36515361123316
2092;2;14;71286.0142836595;545.455583436608;230.344421201966;0;2.70663025325041
2092;2;15;71387.7453289454;531.034121249046;218.603062037303;2.21528998662824;3.47654707668107
2092;2;16;71516.1665052301;550.417927807418;189.633272864049;2.61362420265877;4.19049810148757
2092;2;17;71657.2860206417;553.847098355142;160.41061843934;4.42112103155539;5.13890970724075
2092;2;18;71872.6776039655;664.106482562324;179.638355115294;16.9431364707112;5.84038111981023
2092;2;19;72085.4954286806;906.504870597636;412.165197707918;41.1119688070601;6.76894934386699
2092;2;20;72290.6634702207;1082.95848815973;588.665379794035;80.3769640825839;7.19413426782155
2092;2;21;72527.5577083219;1214.56573791636;685.777527961775;174.469945006445;7.88344317022041
2092;2;22;72929.2307565301;1437.51905237467;745.850403376513;359.87837183533;8.16161908560605
2092;2;23;73472.0204028061;1655.19932828563;797.271969305968;617.336048182901;8.42059682342438
2092;2;24;74090.1864942387;1802.73042392538;875.725055213722;942.902422991743;8.74861779246819
2092;2;25;74691.788478451;1856.48066300481;954.393661252103;1306.96154737118;9.24269183066401
2092;2;26;75227.7498942575;1841.52823960957;1014.58461072643;1808.62969669166;9.46066845955267
2092;2;27;75713.5192050389;1801.33708336029;1035.53541842036;2457.94822518407;9.79520275487496
2092;2;28;76177.0191876369;1775.65237804911;1042.1472524931;3091.68811222861;10.3719745444539
2092;2;29;76596.9702289038;1703.27598107636;1024.21322962544;3817.50330210149;10.8794688007165
2092;2;30;76978.4840131294;1628.98453912944;1001.16212552492;4531.7310073537;11.4478673549804
2092;2;31;77327.0775166589;1544.77355776522;965.074361407348;5169.63575892245;12.1833360808614
2092;2;32;77633.5269712573;1447.21744963771;927.510983220062;5580.24971075916;12.7116033936667
2092;2;33;77907.1514925542;1339.51440112425;877.878604820922;5803.76934454032;13.4891755265553
2092;2;34;78159.6404483019;1254.35159511327;837.157586849877;5755.96095273904;14.1374489610661
2092;2;35;78379.9886199912;1147.72774299903;790.216656150381;5397.11650192609;14.8036443182124
2092;2;36;78569.9949666799;1053.30789630959;751.279260656346;4820.76714729191;14.730161666003
2092;2;37;78733.3711420705;967.778330055054;711.900887122516;4140.63058664784;15.0624549763873
2092;2;38;78877.0589586709;893.058145079931;672.575716981243;3464.47824426986;15.2406672561508
2092;2;39;78987.1600483996;812.929853994427;636.348552549008;2754.66547070176;15.5325876449511
2092;2;40;79067.2622385807;745.861806806125;605.425958132717;2120.15124885388;16.1469411586927
2092;2;41;79127.0537104171;695.18181373549;573.437653106388;1490.53624016228;16.1897356746408
2092;2;42;79146.218143553;632.060020553206;536.806327778812;1013.18935286016;17.6295670294398
2092;2;43;79138.8415784288;577.127132436866;504.047061978032;662.908522055587;17.2742258050538
2092;2;44;79081.7942276035;525.572195144816;473.912394724737;364.427736236767;18.3668764156906
2092;2;45;78974.1803338622;475.743856330662;441.885344248805;213.92893457119;19.8716724300995
2092;2;46;78808.742325986;427.83854047305;416.344661263592;122.421204492523;21.0699056625842
2092;2;47;78595.4255305921;398.296347152183;395.330028087582;70.1760934700749;22.8010285340904
2092;2;48;78315.7974389621;359.61433397366;376.757714643449;42.4423910568012;24.9782006409984
2092;2;49;77975.0648747851;324.836631178996;356.666191529329;48.6502053947458;27.5360795350292
2092;2;50;77579.844935754;302.791434833911;339.340084015744;0;29.3377673502079
2092;2;51;77132.0173133364;281.990940687038;327.478025752964;0;32.4144526116033
2092;2;52;76640.2477797278;261.258859649956;310.909964525694;0;34.9201577961113
2092;2;53;76078.5591919604;242.752342705859;301.140640013788;0;36.7392822729734
2092;2;54;75503.8919322325;227.199375034093;285.175968362494;0;41.2925108228428
2092;2;55;74919.9821254751;209.412738557792;282.866678323756;0;44.3677883962656
2092;2;56;74353.4848584686;193.627835787898;272.759966898402;0;50.583841205366
2092;2;57;73834.2419991694;178.702066730108;261.454635209151;0;54.1741674308688
2092;2;58;73356.6890360224;164.520143753891;244.176009297534;0;60.6247588150116
2092;2;59;72972.9392421064;148.029305181687;233.254468377917;0;65.0766007591185
2092;2;60;72700.4946961575;138.13649968436;224.463026189574;0;74.0948107432199
2092;2;61;72505.1791151057;129.966278993085;224.181003732281;0;83.243696815349
2092;2;62;72424.1297757657;121.24757411353;223.636281857282;0;88.4801779677107
2092;2;63;71759.7837264677;112.975124821924;218.079603797603;0;100.749705435227
2092;2;64;71103.8412837031;106.731222579497;232.966243832165;0;110.301252900481
2092;2;65;70456.8021920247;97.4513906800469;238.188486939125;0;127.239709799071
2092;2;66;69786.4578590628;88.4153630622642;237.881452304687;0;138.950814454236
2092;2;67;69061.48561665;75.474885877654;208.872786795926;0;151.683492206894
2092;2;68;69266.891319569;66.63884531171;185.548617509716;0;171.043202321477
2092;2;69;69333.0614881864;57.9281545348101;173.383550788774;0;188.371844267298
2092;2;70;69486.6999443698;50.9132380229262;112.080350955433;0;211.146967429698
2092;2;71;69855.6221876157;43.8366602661133;111.429772717318;0;236.166739037165
2092;2;72;68863.0815491833;39.446046222467;110.90519808686;0;255.691534626306
2092;2;73;68985.5298708566;38.0720883399426;110.309073123623;0;287.003392915011
2092;2;74;69222.6670728097;32.2051783091733;109.696292084816;0;317.659683494834
2092;2;75;68744.5584500775;33.536100893472;109.193409484722;0;353.746431398969
2092;2;76;69647.5503876712;30.4962116551674;108.560219543964;0;398.166640924773
2092;2;77;67427.8490157872;27.1478059581051;108.398239983131;0;437.070656756895
2092;2;78;67216.6581913824;26.1873172915296;108.357037316538;0;498.854258894233
2092;2;79;65891.140578025;22.5032623243336;107.501589529917;0;558.953872656
2092;2;80;65270.5693736041;18.8893314381927;64.9918718012154;0;646.333217039119
2092;2;81;63916.1823349668;19.2870334845563;63.6915465888222;0;744.170486684478
2092;2;82;64262.5364476167;16.9717413550017;62.9636851416788;0;876.702020495924
2092;2;83;61656.4444189358;15.2819533845859;61.6879481650029;0;1005.66220020675
2092;2;84;59538.837015611;13.8498920747643;60.5773091107906;0;1154.54041082085
2092;2;85;57314.1896579808;10.660417628338;58.7750705865218;0;1359.0982705031
2092;2;86;55116.1584875096;10.2353334018618;56.9054585842219;0;1591.16714810127
2092;2;87;51641.2104950618;8.39509461237397;54.7412338766935;0;1812.66822348862
2092;2;88;48889.8535603465;7.27081339322116;51.8545630204341;0;2120.54646908338
2092;2;89;45683.8633635367;6.31532982431505;49.0520243871727;0;2438.6667417454
